date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202144,VS,unknown,0,sex,NA,27,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202145,VS,unknown,0,sex,NA,27,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202146,VS,unknown,0,sex,NA,27,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202052,ZG,male,0,sex,65227,0,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,NA,NA
202053,ZG,male,0,sex,65227,0,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202101,ZG,male,0,sex,65227,0,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,NA,NA
202102,ZG,male,64,sex,65227,64,0.1,0.1,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.489,48.9
202103,ZG,male,22,sex,65227,86,0.03,0.13,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.31,31
202104,ZG,male,20,sex,65227,106,0.03,0.16,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.444,44.4
202105,ZG,male,251,sex,65227,357,0.38,0.55,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.443,44.3
202106,ZG,male,534,sex,65227,891,0.82,1.37,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.488,48.8
202107,ZG,male,1727,sex,65227,2618,2.65,4.01,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.457,45.7
202108,ZG,male,469,sex,65227,3087,0.72,4.73,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.446,44.6
202109,ZG,male,192,sex,65227,3279,0.29,5.03,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.475,47.5
202110,ZG,male,103,sex,65227,3382,0.16,5.18,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.512,51.2
202111,ZG,male,195,sex,65227,3577,0.3,5.48,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.434,43.4
202112,ZG,male,397,sex,65227,3974,0.61,6.09,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.46,46
202113,ZG,male,678,sex,65227,4652,1.04,7.13,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.483,48.3
202114,ZG,male,211,sex,65227,4863,0.32,7.46,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.386,38.6
202115,ZG,male,824,sex,65227,5687,1.26,8.72,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.479,47.9
202116,ZG,male,894,sex,65227,6581,1.37,10.09,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.485,48.5
202117,ZG,male,1037,sex,65227,7618,1.59,11.68,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.474,47.4
202118,ZG,male,1240,sex,65227,8858,1.9,13.58,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.484,48.4
202119,ZG,male,1512,sex,65227,10370,2.32,15.9,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.521,52.1
202120,ZG,male,1463,sex,65227,11833,2.24,18.14,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.452,45.2
202121,ZG,male,1060,sex,65227,12893,1.63,19.77,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.476,47.599999999999994
202122,ZG,male,2032,sex,65227,14925,3.12,22.88,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.506,50.6
202123,ZG,male,2234,sex,65227,17159,3.42,26.31,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.513,51.300000000000004
202124,ZG,male,2255,sex,65227,19414,3.46,29.76,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.527,52.7
202125,ZG,male,2715,sex,65227,22129,4.16,33.93,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.549,54.900000000000006
202126,ZG,male,3765,sex,65227,25894,5.77,39.7,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.533,53.300000000000004
202127,ZG,male,2751,sex,65227,28645,4.22,43.92,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.528,52.800000000000004
202128,ZG,male,1928,sex,65227,30573,2.96,46.87,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.544,54.400000000000006
202129,ZG,male,1880,sex,65227,32453,2.88,49.75,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.567,56.699999999999996
202130,ZG,male,1632,sex,65227,34085,2.5,52.26,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.535,53.5
202131,ZG,male,802,sex,65227,34887,1.23,53.49,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.538,53.800000000000004
202132,ZG,male,620,sex,65227,35507,0.95,54.44,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.533,53.300000000000004
202133,ZG,male,496,sex,65227,36003,0.76,55.2,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.519,51.9
202134,ZG,male,496,sex,65227,36499,0.76,55.96,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.504,50.4
202135,ZG,male,531,sex,65227,37030,0.81,56.77,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.514,51.4
202136,ZG,male,678,sex,65227,37708,1.04,57.81,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.509,50.9
202137,ZG,male,731,sex,65227,38439,1.12,58.93,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.488,48.8
202138,ZG,male,784,sex,65227,39223,1.2,60.13,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.482,48.199999999999996
202139,ZG,male,803,sex,65227,40026,1.23,61.36,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.519,51.9
202140,ZG,male,977,sex,65227,41003,1.5,62.86,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.5,50
202141,ZG,male,785,sex,65227,41788,1.2,64.07,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.511,51.1
202142,ZG,male,479,sex,65227,42267,0.73,64.8,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.519,51.9
202143,ZG,male,338,sex,65227,42605,0.52,65.32,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.537,53.7
202144,ZG,male,221,sex,65227,42826,0.34,65.66,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.526,52.6
202145,ZG,male,264,sex,65227,43090,0.4,66.06,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.502,50.2
202146,ZG,male,180,sex,65227,43270,0.28,66.34,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.48,48
202052,ZG,female,0,sex,63567,0,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,NA,NA
202053,ZG,female,1,sex,63567,1,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,1,100
202101,ZG,female,0,sex,63567,1,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,NA,NA
202102,ZG,female,67,sex,63567,68,0.11,0.11,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.511,51.1
202103,ZG,female,49,sex,63567,117,0.08,0.18,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.69,69
202104,ZG,female,25,sex,63567,142,0.04,0.22,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.556,55.60000000000001
202105,ZG,female,316,sex,63567,458,0.5,0.72,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.557,55.7
202106,ZG,female,561,sex,63567,1019,0.88,1.6,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.512,51.2
202107,ZG,female,2049,sex,63567,3068,3.22,4.83,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.543,54.300000000000004
202108,ZG,female,583,sex,63567,3651,0.92,5.74,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.554,55.400000000000006
202109,ZG,female,212,sex,63567,3863,0.33,6.08,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.525,52.5
202110,ZG,female,98,sex,63567,3961,0.15,6.23,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.488,48.8
202111,ZG,female,254,sex,63567,4215,0.4,6.63,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.566,56.599999999999994
202112,ZG,female,466,sex,63567,4681,0.73,7.36,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.54,54
202113,ZG,female,727,sex,63567,5408,1.14,8.51,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.517,51.7
202114,ZG,female,336,sex,63567,5744,0.53,9.04,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.614,61.4
202115,ZG,female,895,sex,63567,6639,1.41,10.44,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.521,52.1
202116,ZG,female,949,sex,63567,7588,1.49,11.94,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.515,51.5
202117,ZG,female,1149,sex,63567,8737,1.81,13.74,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.526,52.6
202118,ZG,female,1321,sex,63567,10058,2.08,15.82,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.516,51.6
202119,ZG,female,1388,sex,63567,11446,2.18,18.01,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.479,47.9
202120,ZG,female,1774,sex,63567,13220,2.79,20.8,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.548,54.800000000000004
202121,ZG,female,1165,sex,63567,14385,1.83,22.63,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.524,52.400000000000006
202122,ZG,female,1981,sex,63567,16366,3.12,25.75,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.494,49.4
202123,ZG,female,2123,sex,63567,18489,3.34,29.09,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202124,ZG,female,2026,sex,63567,20515,3.19,32.27,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.473,47.3
202125,ZG,female,2229,sex,63567,22744,3.51,35.78,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.451,45.1
202126,ZG,female,3303,sex,63567,26047,5.2,40.98,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.467,46.7
202127,ZG,female,2459,sex,63567,28506,3.87,44.84,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.472,47.199999999999996
202128,ZG,female,1616,sex,63567,30122,2.54,47.39,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.456,45.6
202129,ZG,female,1438,sex,63567,31560,2.26,49.65,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.433,43.3
202130,ZG,female,1418,sex,63567,32978,2.23,51.88,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.465,46.5
202131,ZG,female,688,sex,63567,33666,1.08,52.96,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.462,46.2
202132,ZG,female,543,sex,63567,34209,0.85,53.82,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.467,46.7
202133,ZG,female,459,sex,63567,34668,0.72,54.54,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.481,48.1
202134,ZG,female,489,sex,63567,35157,0.77,55.31,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.496,49.6
202135,ZG,female,503,sex,63567,35660,0.79,56.1,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.486,48.6
202136,ZG,female,655,sex,63567,36315,1.03,57.13,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.491,49.1
202137,ZG,female,768,sex,63567,37083,1.21,58.34,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.512,51.2
202138,ZG,female,844,sex,63567,37927,1.33,59.66,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.518,51.800000000000004
202139,ZG,female,744,sex,63567,38671,1.17,60.84,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.481,48.1
202140,ZG,female,976,sex,63567,39647,1.54,62.37,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.5,50
202141,ZG,female,750,sex,63567,40397,1.18,63.55,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.489,48.9
202142,ZG,female,444,sex,63567,40841,0.7,64.25,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.481,48.1
202143,ZG,female,291,sex,63567,41132,0.46,64.71,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.463,46.300000000000004
202144,ZG,female,199,sex,63567,41331,0.31,65.02,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.474,47.4
202145,ZG,female,262,sex,63567,41593,0.41,65.43,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.498,49.8
202146,ZG,female,195,sex,63567,41788,0.31,65.74,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.52,52
202052,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,NA,NA
202053,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202101,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,NA,NA
202102,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202103,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202104,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202105,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202106,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202107,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202108,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202109,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202110,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202111,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202112,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202113,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202114,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202115,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202116,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202117,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202118,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202119,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202120,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202121,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202122,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202123,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202124,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202125,ZG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202126,ZG,unknown,1,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202127,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202128,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202129,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202130,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202131,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202132,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202133,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202134,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202135,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202136,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202137,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202138,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202139,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202140,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202141,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202142,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202143,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202144,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202145,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202146,ZG,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202052,ZH,male,0,sex,774299,0,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,NA,NA
202053,ZH,male,0,sex,774299,0,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0,0
202101,ZH,male,1,sex,774299,1,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.5,50
202102,ZH,male,13,sex,774299,14,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.464,46.400000000000006
202103,ZH,male,31,sex,774299,45,0,0.01,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.437,43.7
202104,ZH,male,392,sex,774299,437,0.05,0.06,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.579,57.9
202105,ZH,male,874,sex,774299,1311,0.11,0.17,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.544,54.400000000000006
202106,ZH,male,3064,sex,774299,4375,0.4,0.57,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.471,47.099999999999994
202107,ZH,male,5842,sex,774299,10217,0.75,1.32,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.485,48.5
202108,ZH,male,7078,sex,774299,17295,0.91,2.23,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.443,44.3
202109,ZH,male,7013,sex,774299,24308,0.91,3.14,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.419,41.9
202110,ZH,male,3707,sex,774299,28015,0.48,3.62,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.437,43.7
202111,ZH,male,6418,sex,774299,34433,0.83,4.45,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.361,36.1
202112,ZH,male,2383,sex,774299,36816,0.31,4.75,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.43,43
202113,ZH,male,1761,sex,774299,38577,0.23,4.98,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.428,42.8
202114,ZH,male,5648,sex,774299,44225,0.73,5.71,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.418,41.8
202115,ZH,male,5831,sex,774299,50056,0.75,6.46,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.431,43.1
202116,ZH,male,5732,sex,774299,55788,0.74,7.2,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.442,44.2
202117,ZH,male,6976,sex,774299,62764,0.9,8.11,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.46,46
202118,ZH,male,11244,sex,774299,74008,1.45,9.56,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.463,46.300000000000004
202119,ZH,male,19090,sex,774299,93098,2.47,12.02,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.48,48
202120,ZH,male,28080,sex,774299,121178,3.63,15.65,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.483,48.3
202121,ZH,male,25007,sex,774299,146185,3.23,18.88,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.484,48.4
202122,ZH,male,26807,sex,774299,172992,3.46,22.34,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.464,46.400000000000006
202123,ZH,male,29906,sex,774299,202898,3.86,26.2,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.502,50.2
202124,ZH,male,29253,sex,774299,232151,3.78,29.98,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.511,51.1
202125,ZH,male,28974,sex,774299,261125,3.74,33.72,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.529,52.900000000000006
202126,ZH,male,36339,sex,774299,297464,4.69,38.42,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.523,52.300000000000004
202127,ZH,male,39538,sex,774299,337002,5.11,43.52,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.519,51.9
202128,ZH,male,35621,sex,774299,372623,4.6,48.12,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.521,52.1
202129,ZH,male,30991,sex,774299,403614,4,52.13,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.527,52.7
202130,ZH,male,13502,sex,774299,417116,1.74,53.87,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.528,52.800000000000004
202131,ZH,male,7691,sex,774299,424807,0.99,54.86,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.522,52.2
202132,ZH,male,6899,sex,774299,431706,0.89,55.75,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.516,51.6
202133,ZH,male,6345,sex,774299,438051,0.82,56.57,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.51,51
202134,ZH,male,5937,sex,774299,443988,0.77,57.34,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.506,50.6
202135,ZH,male,4005,sex,774299,447993,0.52,57.86,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.511,51.1
202136,ZH,male,4880,sex,774299,452873,0.63,58.49,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.503,50.3
202137,ZH,male,6273,sex,774299,459146,0.81,59.3,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.5,50
202138,ZH,male,7156,sex,774299,466302,0.92,60.22,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.493,49.3
202139,ZH,male,7867,sex,774299,474169,1.02,61.24,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.495,49.5
202140,ZH,male,10699,sex,774299,484868,1.38,62.62,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.509,50.9
202141,ZH,male,11174,sex,774299,496042,1.44,64.06,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.517,51.7
202142,ZH,male,8784,sex,774299,504826,1.13,65.2,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.512,51.2
202143,ZH,male,6019,sex,774299,510845,0.78,65.98,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.503,50.3
202144,ZH,male,4018,sex,774299,514863,0.52,66.49,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.504,50.4
202145,ZH,male,3596,sex,774299,518459,0.46,66.96,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.508,50.8
202146,ZH,male,2679,sex,774299,521138,0.35,67.3,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.506,50.6
202052,ZH,female,0,sex,779124,0,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,NA,NA
202053,ZH,female,1,sex,779124,1,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,1,100
202101,ZH,female,1,sex,779124,2,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.5,50
202102,ZH,female,15,sex,779124,17,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.536,53.6
202103,ZH,female,40,sex,779124,57,0.01,0.01,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.563,56.3
202104,ZH,female,285,sex,779124,342,0.04,0.04,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.421,42.1
202105,ZH,female,733,sex,779124,1075,0.09,0.14,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.456,45.6
202106,ZH,female,3445,sex,779124,4520,0.44,0.58,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.529,52.900000000000006
202107,ZH,female,6215,sex,779124,10735,0.8,1.38,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.515,51.5
202108,ZH,female,8885,sex,779124,19620,1.14,2.52,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.556,55.60000000000001
202109,ZH,female,9732,sex,779124,29352,1.25,3.77,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.581,58.099999999999994
202110,ZH,female,4771,sex,779124,34123,0.61,4.38,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.563,56.3
202111,ZH,female,11334,sex,779124,45457,1.45,5.83,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.638,63.800000000000004
202112,ZH,female,3153,sex,779124,48610,0.4,6.24,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.569,56.89999999999999
202113,ZH,female,2353,sex,779124,50963,0.3,6.54,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed,0.572,57.199999999999996
