date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202105,SG,chronic_disease,65,indication,514504,106,0,0.183,18.3,21.2,0.01,0.02,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202106,SG,chronic_disease,208,indication,514504,314,0.1,0.14,14.000000000000002,15.8,0.04,0.06,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202107,SG,chronic_disease,272,indication,514504,586,0.1,0.156,15.6,15.7,0.05,0.11,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202108,SG,chronic_disease,984,indication,514504,1570,0.3,0.24,24,20.1,0.19,0.31,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202109,SG,chronic_disease,1767,indication,514504,3337,0.6,0.263,26.3,22.900000000000002,0.34,0.65,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202110,SG,chronic_disease,2249,indication,514504,5586,1.1,0.252,25.2,23.799999999999997,0.44,1.09,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202111,SG,chronic_disease,1229,indication,514504,6815,1.3,0.267,26.700000000000003,24.3,0.24,1.32,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202112,SG,chronic_disease,1400,indication,514504,8215,1.6,0.417,41.699999999999996,26.1,0.27,1.6,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202113,SG,chronic_disease,1211,indication,514504,9426,1.8,0.362,36.199999999999996,27.1,0.24,1.83,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202114,SG,chronic_disease,2702,indication,514504,12128,2.4,0.439,43.9,29.599999999999998,0.53,2.36,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202115,SG,chronic_disease,2310,indication,514504,14438,2.8,0.457,45.7,31.4,0.45,2.81,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202116,SG,chronic_disease,2328,indication,514504,16766,3.3,0.395,39.5,32.300000000000004,0.45,3.26,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202117,SG,chronic_disease,2508,indication,514504,19274,3.7,0.422,42.199999999999996,33.300000000000004,0.49,3.75,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202118,SG,chronic_disease,3768,indication,514504,23042,4.5,0.378,37.8,34,0.73,4.48,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202119,SG,chronic_disease,3881,indication,514504,26923,5.2,0.36,36,34.300000000000004,0.75,5.23,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202120,SG,chronic_disease,4322,indication,514504,31245,6.1,0.393,39.300000000000004,34.9,0.84,6.07,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202121,SG,chronic_disease,3907,indication,514504,35152,6.8,0.373,37.3,35.099999999999994,0.76,6.83,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202122,SG,chronic_disease,3517,indication,514504,38669,7.5,0.303,30.3,34.599999999999994,0.68,7.52,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202123,SG,chronic_disease,2782,indication,514504,41451,8.1,0.222,22.2,33.4,0.54,8.06,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202124,SG,chronic_disease,3407,indication,514504,44858,8.7,0.181,18.099999999999998,31.4,0.66,8.72,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202125,SG,chronic_disease,3524,indication,514504,48382,9.4,0.145,14.499999999999998,28.9,0.68,9.4,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202126,SG,chronic_disease,3052,indication,514504,51434,10,0.125,12.5,26.8,0.59,10,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202127,SG,chronic_disease,1775,indication,514504,53209,10.3,0.109,10.9,25.6,0.34,10.34,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202128,SG,chronic_disease,1353,indication,514504,54562,10.6,0.091,9.1,24.5,0.26,10.6,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202129,SG,chronic_disease,757,indication,514504,55319,10.8,0.085,8.5,23.9,0.15,10.75,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202130,SG,chronic_disease,370,indication,514504,55689,10.8,0.085,8.5,23.599999999999998,0.07,10.82,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202131,SG,chronic_disease,338,indication,514504,56027,10.9,0.08,8,23.3,0.07,10.89,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202132,SG,chronic_disease,266,indication,514504,56293,10.9,0.082,8.200000000000001,23.1,0.05,10.94,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202133,SG,chronic_disease,286,indication,514504,56579,11,0.084,8.4,22.900000000000002,0.06,11,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202134,SG,chronic_disease,239,indication,514504,56818,11,0.07,7.000000000000001,22.7,0.05,11.04,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202135,SG,chronic_disease,231,indication,514504,57049,11.1,0.074,7.3999999999999995,22.5,0.04,11.09,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202136,SG,chronic_disease,258,indication,514504,57307,11.1,0.066,6.6000000000000005,22.3,0.05,11.14,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202137,SG,chronic_disease,284,indication,514504,57591,11.2,0.068,6.800000000000001,22,0.06,11.19,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202138,SG,chronic_disease,377,indication,514504,57968,11.3,0.071,7.1,21.7,0.07,11.27,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202139,SG,chronic_disease,472,indication,514504,58440,11.4,0.069,6.9,21.4,0.09,11.36,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202140,SG,chronic_disease,481,indication,514504,58921,11.5,0.071,7.1,21,0.09,11.45,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202141,SG,chronic_disease,343,indication,514504,59264,11.5,0.063,6.3,20.7,0.07,11.52,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202142,SG,chronic_disease,701,indication,514504,59965,11.7,0.084,8.4,20.4,0.14,11.65,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202143,SG,chronic_disease,352,indication,514504,60317,11.7,0.072,7.199999999999999,20.200000000000003,0.07,11.72,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202144,SG,chronic_disease,171,indication,514504,60488,11.8,0.066,6.6000000000000005,20.1,0.03,11.76,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202052,SG,med_prof,0,indication,514504,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202053,SG,med_prof,0,indication,514504,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202101,SG,med_prof,0,indication,514504,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202102,SG,med_prof,1,indication,514504,1,0,0.5,50,33.300000000000004,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202103,SG,med_prof,8,indication,514504,9,0,0.727,72.7,64.3,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202104,SG,med_prof,44,indication,514504,53,0,0.336,33.6,36.6,0.01,0.01,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202105,SG,med_prof,169,indication,514504,222,0,0.476,47.599999999999994,44.4,0.03,0.04,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202106,SG,med_prof,904,indication,514504,1126,0.2,0.608,60.8,56.699999999999996,0.18,0.22,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202107,SG,med_prof,582,indication,514504,1708,0.3,0.334,33.4,45.800000000000004,0.11,0.33,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202108,SG,med_prof,690,indication,514504,2398,0.5,0.169,16.900000000000002,30.7,0.13,0.47,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202109,SG,med_prof,1392,indication,514504,3790,0.7,0.207,20.7,26.1,0.27,0.74,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202110,SG,med_prof,1299,indication,514504,5089,1,0.145,14.499999999999998,21.7,0.25,0.99,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202111,SG,med_prof,1240,indication,514504,6329,1.2,0.269,26.900000000000002,22.5,0.24,1.23,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202112,SG,med_prof,673,indication,514504,7002,1.4,0.2,20,22.3,0.13,1.36,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202113,SG,med_prof,801,indication,514504,7803,1.5,0.239,23.9,22.400000000000002,0.16,1.52,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202114,SG,med_prof,455,indication,514504,8258,1.6,0.074,7.3999999999999995,20.200000000000003,0.09,1.61,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202115,SG,med_prof,578,indication,514504,8836,1.7,0.114,11.4,19.2,0.11,1.72,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202116,SG,med_prof,1224,indication,514504,10060,2,0.208,20.8,19.400000000000002,0.24,1.96,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202117,SG,med_prof,888,indication,514504,10948,2.1,0.149,14.899999999999999,18.9,0.17,2.13,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202118,SG,med_prof,983,indication,514504,11931,2.3,0.099,9.9,17.599999999999998,0.19,2.32,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202119,SG,med_prof,955,indication,514504,12886,2.5,0.089,8.9,16.400000000000002,0.19,2.5,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202120,SG,med_prof,654,indication,514504,13540,2.6,0.059,5.8999999999999995,15.1,0.13,2.63,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202121,SG,med_prof,1327,indication,514504,14867,2.9,0.127,12.7,14.899999999999999,0.26,2.89,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202122,SG,med_prof,915,indication,514504,15782,3.1,0.079,7.9,14.099999999999998,0.18,3.07,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202123,SG,med_prof,836,indication,514504,16618,3.2,0.067,6.7,13.4,0.16,3.23,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202124,SG,med_prof,677,indication,514504,17295,3.4,0.036,3.5999999999999996,12.1,0.13,3.36,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202125,SG,med_prof,842,indication,514504,18137,3.5,0.035,3.5000000000000004,10.8,0.16,3.53,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202126,SG,med_prof,922,indication,514504,19059,3.7,0.038,3.8,9.9,0.18,3.7,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202127,SG,med_prof,546,indication,514504,19605,3.8,0.034,3.4000000000000004,9.4,0.11,3.81,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202128,SG,med_prof,736,indication,514504,20341,4,0.05,5,9.1,0.14,3.95,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202129,SG,med_prof,474,indication,514504,20815,4,0.053,5.3,9,0.09,4.05,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202130,SG,med_prof,254,indication,514504,21069,4.1,0.058,5.800000000000001,8.9,0.05,4.1,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202131,SG,med_prof,205,indication,514504,21274,4.1,0.049,4.9,8.9,0.04,4.13,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202132,SG,med_prof,129,indication,514504,21403,4.2,0.04,4,8.799999999999999,0.03,4.16,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202133,SG,med_prof,183,indication,514504,21586,4.2,0.054,5.4,8.7,0.04,4.2,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202134,SG,med_prof,201,indication,514504,21787,4.2,0.059,5.8999999999999995,8.7,0.04,4.23,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202135,SG,med_prof,189,indication,514504,21976,4.3,0.061,6.1,8.7,0.04,4.27,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202136,SG,med_prof,235,indication,514504,22211,4.3,0.06,6,8.6,0.05,4.32,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202137,SG,med_prof,205,indication,514504,22416,4.4,0.049,4.9,8.6,0.04,4.36,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202138,SG,med_prof,307,indication,514504,22723,4.4,0.058,5.800000000000001,8.5,0.06,4.42,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202139,SG,med_prof,320,indication,514504,23043,4.5,0.047,4.7,8.4,0.06,4.48,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202140,SG,med_prof,317,indication,514504,23360,4.5,0.047,4.7,8.3,0.06,4.54,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202141,SG,med_prof,272,indication,514504,23632,4.6,0.05,5,8.3,0.05,4.59,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202142,SG,med_prof,323,indication,514504,23955,4.7,0.039,3.9,8.1,0.06,4.66,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202143,SG,med_prof,194,indication,514504,24149,4.7,0.04,4,8.1,0.04,4.69,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202144,SG,med_prof,113,indication,514504,24262,4.7,0.044,4.3999999999999995,8,0.02,4.72,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202052,SG,contact_vuln,0,indication,514504,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202053,SG,contact_vuln,0,indication,514504,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202101,SG,contact_vuln,0,indication,514504,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202102,SG,contact_vuln,0,indication,514504,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202103,SG,contact_vuln,0,indication,514504,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202104,SG,contact_vuln,4,indication,514504,4,0,0.031,3.1,2.8000000000000003,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202105,SG,contact_vuln,6,indication,514504,10,0,0.017,1.7000000000000002,2,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202106,SG,contact_vuln,36,indication,514504,46,0,0.024,2.4,2.3,0.01,0.01,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202107,SG,contact_vuln,58,indication,514504,104,0,0.033,3.3000000000000003,2.8000000000000003,0.01,0.02,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202108,SG,contact_vuln,210,indication,514504,314,0.1,0.051,5.1,4,0.04,0.06,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202109,SG,contact_vuln,167,indication,514504,481,0.1,0.025,2.5,3.3000000000000003,0.03,0.09,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202110,SG,contact_vuln,175,indication,514504,656,0.1,0.02,2,2.8000000000000003,0.03,0.13,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202111,SG,contact_vuln,121,indication,514504,777,0.2,0.026,2.6,2.8000000000000003,0.02,0.15,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202112,SG,contact_vuln,117,indication,514504,894,0.2,0.035,3.5000000000000004,2.8000000000000003,0.02,0.17,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202113,SG,contact_vuln,162,indication,514504,1056,0.2,0.048,4.8,3,0.03,0.21,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202114,SG,contact_vuln,220,indication,514504,1276,0.2,0.036,3.5999999999999996,3.1,0.04,0.25,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202115,SG,contact_vuln,157,indication,514504,1433,0.3,0.031,3.1,3.1,0.03,0.28,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202116,SG,contact_vuln,253,indication,514504,1686,0.3,0.043,4.3,3.2,0.05,0.33,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202117,SG,contact_vuln,243,indication,514504,1929,0.4,0.041,4.1000000000000005,3.3000000000000003,0.05,0.37,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202118,SG,contact_vuln,569,indication,514504,2498,0.5,0.057,5.7,3.6999999999999997,0.11,0.49,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202119,SG,contact_vuln,809,indication,514504,3307,0.6,0.075,7.5,4.2,0.16,0.64,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202120,SG,contact_vuln,844,indication,514504,4151,0.8,0.077,7.7,4.6,0.16,0.81,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202121,SG,contact_vuln,740,indication,514504,4891,1,0.071,7.1,4.9,0.14,0.95,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202122,SG,contact_vuln,1026,indication,514504,5917,1.2,0.088,8.799999999999999,5.3,0.2,1.15,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202123,SG,contact_vuln,1427,indication,514504,7344,1.4,0.114,11.4,5.8999999999999995,0.28,1.43,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202124,SG,contact_vuln,2070,indication,514504,9414,1.8,0.11,11,6.6000000000000005,0.4,1.83,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202125,SG,contact_vuln,2846,indication,514504,12260,2.4,0.117,11.700000000000001,7.3,0.55,2.38,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202126,SG,contact_vuln,2882,indication,514504,15142,2.9,0.118,11.799999999999999,7.9,0.56,2.94,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202127,SG,contact_vuln,1913,indication,514504,17055,3.3,0.118,11.799999999999999,8.200000000000001,0.37,3.31,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202128,SG,contact_vuln,1935,indication,514504,18990,3.7,0.13,13,8.5,0.38,3.69,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202129,SG,contact_vuln,1082,indication,514504,20072,3.9,0.122,12.2,8.7,0.21,3.9,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202130,SG,contact_vuln,448,indication,514504,20520,4,0.103,10.299999999999999,8.7,0.09,3.99,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202131,SG,contact_vuln,509,indication,514504,21029,4.1,0.121,12.1,8.799999999999999,0.1,4.09,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202132,SG,contact_vuln,310,indication,514504,21339,4.1,0.095,9.5,8.799999999999999,0.06,4.15,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202133,SG,contact_vuln,333,indication,514504,21672,4.2,0.098,9.8,8.799999999999999,0.06,4.21,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202134,SG,contact_vuln,304,indication,514504,21976,4.3,0.089,8.9,8.799999999999999,0.06,4.27,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202135,SG,contact_vuln,273,indication,514504,22249,4.3,0.088,8.799999999999999,8.799999999999999,0.05,4.32,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202136,SG,contact_vuln,315,indication,514504,22564,4.4,0.08,8,8.799999999999999,0.06,4.39,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202137,SG,contact_vuln,267,indication,514504,22831,4.4,0.064,6.4,8.7,0.05,4.44,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202138,SG,contact_vuln,322,indication,514504,23153,4.5,0.06,6,8.7,0.06,4.5,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202139,SG,contact_vuln,363,indication,514504,23516,4.6,0.053,5.3,8.6,0.07,4.57,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202140,SG,contact_vuln,367,indication,514504,23883,4.6,0.054,5.4,8.5,0.07,4.64,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202141,SG,contact_vuln,266,indication,514504,24149,4.7,0.049,4.9,8.4,0.05,4.69,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202142,SG,contact_vuln,395,indication,514504,24544,4.8,0.047,4.7,8.3,0.08,4.77,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202143,SG,contact_vuln,215,indication,514504,24759,4.8,0.044,4.3999999999999995,8.3,0.04,4.81,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202144,SG,contact_vuln,107,indication,514504,24866,4.8,0.042,4.2,8.200000000000001,0.02,4.83,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202052,SG,contact_comm,0,indication,514504,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202053,SG,contact_comm,0,indication,514504,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202101,SG,contact_comm,0,indication,514504,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202102,SG,contact_comm,0,indication,514504,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202103,SG,contact_comm,0,indication,514504,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202104,SG,contact_comm,0,indication,514504,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202105,SG,contact_comm,2,indication,514504,2,0,0.006,0.6,0.4,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202106,SG,contact_comm,1,indication,514504,3,0,0.001,0.1,0.2,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202107,SG,contact_comm,13,indication,514504,16,0,0.007,0.7000000000000001,0.4,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202108,SG,contact_comm,16,indication,514504,32,0,0.004,0.4,0.4,0,0.01,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202109,SG,contact_comm,18,indication,514504,50,0,0.003,0.3,0.3,0,0.01,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202110,SG,contact_comm,22,indication,514504,72,0,0.002,0.2,0.3,0,0.01,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202111,SG,contact_comm,9,indication,514504,81,0,0.002,0.2,0.3,0,0.02,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202112,SG,contact_comm,7,indication,514504,88,0,0.002,0.2,0.3,0,0.02,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202113,SG,contact_comm,8,indication,514504,96,0,0.002,0.2,0.3,0,0.02,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202114,SG,contact_comm,21,indication,514504,117,0,0.003,0.3,0.3,0,0.02,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202115,SG,contact_comm,29,indication,514504,146,0,0.006,0.6,0.3,0.01,0.03,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202116,SG,contact_comm,84,indication,514504,230,0,0.014,1.4000000000000001,0.4,0.02,0.04,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202117,SG,contact_comm,36,indication,514504,266,0.1,0.006,0.6,0.5,0.01,0.05,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202118,SG,contact_comm,37,indication,514504,303,0.1,0.004,0.4,0.4,0.01,0.06,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202119,SG,contact_comm,158,indication,514504,461,0.1,0.015,1.5,0.6,0.03,0.09,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202120,SG,contact_comm,88,indication,514504,549,0.1,0.008,0.8,0.6,0.02,0.11,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202121,SG,contact_comm,62,indication,514504,611,0.1,0.006,0.6,0.6,0.01,0.12,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202122,SG,contact_comm,192,indication,514504,803,0.2,0.017,1.7000000000000002,0.7000000000000001,0.04,0.16,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202123,SG,contact_comm,298,indication,514504,1101,0.2,0.024,2.4,0.8999999999999999,0.06,0.21,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202124,SG,contact_comm,557,indication,514504,1658,0.3,0.03,3,1.2,0.11,0.32,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202125,SG,contact_comm,681,indication,514504,2339,0.5,0.028,2.8000000000000003,1.4000000000000001,0.13,0.45,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202126,SG,contact_comm,697,indication,514504,3036,0.6,0.029,2.9000000000000004,1.6,0.14,0.59,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202127,SG,contact_comm,424,indication,514504,3460,0.7,0.026,2.6,1.7000000000000002,0.08,0.67,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202128,SG,contact_comm,453,indication,514504,3913,0.8,0.03,3,1.7999999999999998,0.09,0.76,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202129,SG,contact_comm,307,indication,514504,4220,0.8,0.035,3.5000000000000004,1.7999999999999998,0.06,0.82,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202130,SG,contact_comm,129,indication,514504,4349,0.8,0.03,3,1.7999999999999998,0.03,0.85,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202131,SG,contact_comm,127,indication,514504,4476,0.9,0.03,3,1.9,0.02,0.87,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202132,SG,contact_comm,76,indication,514504,4552,0.9,0.023,2.3,1.9,0.01,0.88,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202133,SG,contact_comm,99,indication,514504,4651,0.9,0.029,2.9000000000000004,1.9,0.02,0.9,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202134,SG,contact_comm,90,indication,514504,4741,0.9,0.026,2.6,1.9,0.02,0.92,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202135,SG,contact_comm,87,indication,514504,4828,0.9,0.028,2.8000000000000003,1.9,0.02,0.94,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202136,SG,contact_comm,85,indication,514504,4913,1,0.022,2.1999999999999997,1.9,0.02,0.95,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202137,SG,contact_comm,108,indication,514504,5021,1,0.026,2.6,1.9,0.02,0.98,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202138,SG,contact_comm,139,indication,514504,5160,1,0.026,2.6,1.9,0.03,1,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202139,SG,contact_comm,177,indication,514504,5337,1,0.026,2.6,2,0.03,1.04,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202140,SG,contact_comm,183,indication,514504,5520,1.1,0.027,2.7,2,0.04,1.07,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202141,SG,contact_comm,122,indication,514504,5642,1.1,0.022,2.1999999999999997,2,0.02,1.1,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
202142,SG,contact_comm,151,indication,514504,5793,1.1,0.018,1.7999999999999998,2,0.03,1.13,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed
