date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202104,LU,female,1020,sex,208765,1185,0.49,0.57,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.621,62.1
202105,LU,female,1747,sex,208765,2932,0.84,1.4,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.711,71.1
202106,LU,female,2036,sex,208765,4968,0.98,2.38,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.623,62.3
202107,LU,female,2023,sex,208765,6991,0.97,3.35,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.504,50.4
202108,LU,female,3168,sex,208765,10159,1.52,4.87,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.548,54.800000000000004
202109,LU,female,1524,sex,208765,11683,0.73,5.6,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.676,67.60000000000001
202110,LU,female,302,sex,208765,11985,0.14,5.74,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.746,74.6
202111,LU,female,1688,sex,208765,13673,0.81,6.55,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.642,64.2
202112,LU,female,1568,sex,208765,15241,0.75,7.3,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.622,62.2
202113,LU,female,2657,sex,208765,17898,1.27,8.57,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.622,62.2
202114,LU,female,2620,sex,208765,20518,1.25,9.83,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.592,59.199999999999996
202115,LU,female,2185,sex,208765,22703,1.05,10.87,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.614,61.4
202116,LU,female,3574,sex,208765,26277,1.71,12.59,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.517,51.7
202117,LU,female,1474,sex,208765,27751,0.71,13.29,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.55,55.00000000000001
202118,LU,female,3643,sex,208765,31394,1.75,15.04,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.535,53.5
202119,LU,female,3155,sex,208765,34549,1.51,16.55,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.481,48.1
202120,LU,female,4635,sex,208765,39184,2.22,18.77,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.542,54.2
202121,LU,female,7409,sex,208765,46593,3.55,22.32,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.522,52.2
202122,LU,female,7865,sex,208765,54458,3.77,26.09,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.514,51.4
202123,LU,female,8960,sex,208765,63418,4.29,30.38,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.499,49.9
202124,LU,female,8504,sex,208765,71922,4.07,34.45,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.476,47.599999999999994
202125,LU,female,6454,sex,208765,78376,3.09,37.54,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.473,47.3
202126,LU,female,6391,sex,208765,84767,3.06,40.6,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.476,47.599999999999994
202127,LU,female,4570,sex,208765,89337,2.19,42.79,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.474,47.4
202128,LU,female,4520,sex,208765,93857,2.17,44.96,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.471,47.099999999999994
202129,LU,female,5088,sex,208765,98945,2.44,47.4,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.46,46
202130,LU,female,2612,sex,208765,101557,1.25,48.65,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.456,45.6
202131,LU,female,2958,sex,208765,104515,1.42,50.06,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.471,47.099999999999994
202132,LU,female,1606,sex,208765,106121,0.77,50.83,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.488,48.8
202133,LU,female,1262,sex,208765,107383,0.6,51.44,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.512,51.2
202134,LU,female,1845,sex,208765,109228,0.88,52.32,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.471,47.099999999999994
202135,LU,female,1411,sex,208765,110639,0.68,53,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.512,51.2
202136,LU,female,2164,sex,208765,112803,1.04,54.03,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.49,49
202137,LU,female,2481,sex,208765,115284,1.19,55.22,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.483,48.3
202138,LU,female,2550,sex,208765,117834,1.22,56.44,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.491,49.1
202139,LU,female,2610,sex,208765,120444,1.25,57.69,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.5,50
202140,LU,female,3053,sex,208765,123497,1.46,59.16,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.476,47.599999999999994
202141,LU,female,3349,sex,208765,126846,1.6,60.76,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.458,45.800000000000004
202142,LU,female,3020,sex,208765,129866,1.45,62.21,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.483,48.3
202143,LU,female,1573,sex,208765,131439,0.75,62.96,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.459,45.9
202144,LU,female,1191,sex,208765,132630,0.57,63.53,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.485,48.5
202052,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202053,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202101,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202102,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202103,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202104,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202105,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202106,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202107,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202108,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202109,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202110,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202111,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202112,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202113,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202114,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202115,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202116,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202117,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202118,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202119,LU,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202120,LU,unknown,1,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202121,LU,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202122,LU,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202123,LU,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202124,LU,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202125,LU,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202126,LU,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202127,LU,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202128,LU,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202129,LU,unknown,0,sex,NA,1,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202130,LU,unknown,2,sex,NA,3,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202131,LU,unknown,0,sex,NA,3,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202132,LU,unknown,0,sex,NA,3,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202133,LU,unknown,0,sex,NA,3,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202134,LU,unknown,0,sex,NA,3,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202135,LU,unknown,0,sex,NA,3,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202136,LU,unknown,0,sex,NA,3,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202137,LU,unknown,0,sex,NA,3,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202138,LU,unknown,1,sex,NA,4,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202139,LU,unknown,0,sex,NA,4,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202140,LU,unknown,1,sex,NA,5,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202141,LU,unknown,1,sex,NA,6,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202142,LU,unknown,0,sex,NA,6,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202143,LU,unknown,1,sex,NA,7,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202144,LU,unknown,0,sex,NA,7,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202052,NE,male,0,sex,86184,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202053,NE,male,0,sex,86184,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202101,NE,male,1,sex,86184,1,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,1,100
202102,NE,male,0,sex,86184,1,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202103,NE,male,0,sex,86184,1,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202104,NE,male,249,sex,86184,250,0.29,0.29,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.56,56.00000000000001
202105,NE,male,104,sex,86184,354,0.12,0.41,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.571,57.099999999999994
202106,NE,male,148,sex,86184,502,0.17,0.58,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.54,54
202107,NE,male,492,sex,86184,994,0.57,1.15,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.443,44.3
202108,NE,male,736,sex,86184,1730,0.85,2.01,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.376,37.6
202109,NE,male,1189,sex,86184,2919,1.38,3.39,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.419,41.9
202110,NE,male,1472,sex,86184,4391,1.71,5.09,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.415,41.5
202111,NE,male,218,sex,86184,4609,0.25,5.35,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.477,47.699999999999996
202112,NE,male,1333,sex,86184,5942,1.55,6.89,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.434,43.4
202113,NE,male,478,sex,86184,6420,0.55,7.45,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.42,42
202114,NE,male,523,sex,86184,6943,0.61,8.06,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.442,44.2
202115,NE,male,458,sex,86184,7401,0.53,8.59,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.465,46.5
202116,NE,male,1010,sex,86184,8411,1.17,9.76,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.439,43.9
202117,NE,male,1739,sex,86184,10150,2.02,11.78,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.411,41.099999999999994
202118,NE,male,1506,sex,86184,11656,1.75,13.52,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.445,44.5
202119,NE,male,2125,sex,86184,13781,2.47,15.99,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.46,46
202120,NE,male,2559,sex,86184,16340,2.97,18.96,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.489,48.9
202121,NE,male,2211,sex,86184,18551,2.57,21.52,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.477,47.699999999999996
202122,NE,male,1186,sex,86184,19737,1.38,22.9,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.454,45.4
202123,NE,male,1256,sex,86184,20993,1.46,24.36,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.507,50.7
202124,NE,male,1506,sex,86184,22499,1.75,26.11,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.513,51.300000000000004
202125,NE,male,2640,sex,86184,25139,3.06,29.17,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.507,50.7
202126,NE,male,3550,sex,86184,28689,4.12,33.29,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.51,51
202127,NE,male,3765,sex,86184,32454,4.37,37.66,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.517,51.7
202128,NE,male,3650,sex,86184,36104,4.24,41.89,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.53,53
202129,NE,male,2187,sex,86184,38291,2.54,44.43,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.518,51.800000000000004
202130,NE,male,1421,sex,86184,39712,1.65,46.08,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.506,50.6
202131,NE,male,937,sex,86184,40649,1.09,47.17,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.501,50.1
202132,NE,male,995,sex,86184,41644,1.15,48.32,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.496,49.6
202133,NE,male,758,sex,86184,42402,0.88,49.2,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.507,50.7
202134,NE,male,723,sex,86184,43125,0.84,50.04,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.494,49.4
202135,NE,male,732,sex,86184,43857,0.85,50.89,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.491,49.1
202136,NE,male,739,sex,86184,44596,0.86,51.75,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.503,50.3
202137,NE,male,685,sex,86184,45281,0.79,52.54,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.493,49.3
202138,NE,male,869,sex,86184,46150,1.01,53.55,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.494,49.4
202139,NE,male,1075,sex,86184,47225,1.25,54.8,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.47,47
202140,NE,male,1041,sex,86184,48266,1.21,56,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.494,49.4
202141,NE,male,1290,sex,86184,49556,1.5,57.5,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.504,50.4
202142,NE,male,1422,sex,86184,50978,1.65,59.15,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.529,52.900000000000006
202143,NE,male,1089,sex,86184,52067,1.26,60.41,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.516,51.6
202144,NE,male,766,sex,86184,52833,0.89,61.3,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.519,51.9
202052,NE,female,0,sex,89710,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202053,NE,female,0,sex,89710,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202101,NE,female,0,sex,89710,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202102,NE,female,0,sex,89710,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202103,NE,female,0,sex,89710,0,0,0,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202104,NE,female,196,sex,89710,196,0.22,0.22,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.44,44
202105,NE,female,78,sex,89710,274,0.09,0.31,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.429,42.9
202106,NE,female,126,sex,89710,400,0.14,0.45,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.46,46
202107,NE,female,618,sex,89710,1018,0.69,1.13,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.557,55.7
202108,NE,female,1223,sex,89710,2241,1.36,2.5,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.624,62.4
202109,NE,female,1647,sex,89710,3888,1.84,4.33,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.581,58.099999999999994
202110,NE,female,2079,sex,89710,5967,2.32,6.65,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.585,58.5
202111,NE,female,239,sex,89710,6206,0.27,6.92,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.523,52.300000000000004
202112,NE,female,1736,sex,89710,7942,1.94,8.85,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.566,56.599999999999994
202113,NE,female,661,sex,89710,8603,0.74,9.59,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.58,57.99999999999999
202114,NE,female,659,sex,89710,9262,0.73,10.32,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.558,55.800000000000004
202115,NE,female,526,sex,89710,9788,0.59,10.91,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.535,53.5
202116,NE,female,1292,sex,89710,11080,1.44,12.35,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.561,56.10000000000001
202117,NE,female,2497,sex,89710,13577,2.78,15.13,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.589,58.9
202118,NE,female,1881,sex,89710,15458,2.1,17.23,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.555,55.50000000000001
202119,NE,female,2494,sex,89710,17952,2.78,20.01,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.54,54
202120,NE,female,2670,sex,89710,20622,2.98,22.99,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.511,51.1
202121,NE,female,2424,sex,89710,23046,2.7,25.69,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.523,52.300000000000004
202122,NE,female,1428,sex,89710,24474,1.59,27.28,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.546,54.6
202123,NE,female,1220,sex,89710,25694,1.36,28.64,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.493,49.3
202124,NE,female,1429,sex,89710,27123,1.59,30.23,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.487,48.699999999999996
202125,NE,female,2572,sex,89710,29695,2.87,33.1,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.493,49.3
202126,NE,female,3416,sex,89710,33111,3.81,36.91,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.49,49
202127,NE,female,3514,sex,89710,36625,3.92,40.83,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.483,48.3
202128,NE,female,3241,sex,89710,39866,3.61,44.44,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.47,47
202129,NE,female,2033,sex,89710,41899,2.27,46.7,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.482,48.199999999999996
202130,NE,female,1390,sex,89710,43289,1.55,48.25,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.494,49.4
202131,NE,female,934,sex,89710,44223,1.04,49.3,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.499,49.9
202132,NE,female,1011,sex,89710,45234,1.13,50.42,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.504,50.4
202133,NE,female,737,sex,89710,45971,0.82,51.24,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.493,49.3
202134,NE,female,741,sex,89710,46712,0.83,52.07,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.506,50.6
202135,NE,female,760,sex,89710,47472,0.85,52.92,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.509,50.9
202136,NE,female,731,sex,89710,48203,0.81,53.73,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.497,49.7
202137,NE,female,704,sex,89710,48907,0.78,54.52,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.507,50.7
202138,NE,female,889,sex,89710,49796,0.99,55.51,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.506,50.6
202139,NE,female,1211,sex,89710,51007,1.35,56.86,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.53,53
202140,NE,female,1065,sex,89710,52072,1.19,58.04,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.506,50.6
202141,NE,female,1269,sex,89710,53341,1.41,59.46,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.496,49.6
202142,NE,female,1265,sex,89710,54606,1.41,60.87,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.471,47.099999999999994
202143,NE,female,1023,sex,89710,55629,1.14,62.01,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.484,48.4
202144,NE,female,709,sex,89710,56338,0.79,62.8,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0.481,48.1
202052,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202053,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202101,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202102,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202103,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,NA,NA
202104,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202105,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202106,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202107,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202108,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202109,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202110,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202111,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202112,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202113,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202114,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202115,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202116,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202117,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202118,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202119,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202120,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202121,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202122,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202123,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202124,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202125,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202126,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202127,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202128,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202129,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202130,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202131,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202132,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202133,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
202134,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-11-10_08-01-30,detailed,0,0
